CMDLINE C:\Users\Sourour\AppData\Local\Programs\Python\Python311\python.exe Scraper(Motory)[SD]{Modified}.py
MEM 107.125000 1707396891.9531
MEM 107.125000 1707396892.0537
MEM 107.125000 1707396892.1539
MEM 107.125000 1707396892.2542
MEM 107.125000 1707396892.3546
MEM 107.125000 1707396892.4552
MEM 107.125000 1707396892.5557
MEM 107.125000 1707396892.6561
MEM 107.125000 1707396892.7568
MEM 107.125000 1707396892.8574
MEM 107.125000 1707396892.9580
MEM 107.125000 1707396893.0584
MEM 107.125000 1707396893.1589
MEM 107.125000 1707396893.2594
MEM 107.125000 1707396893.3595
MEM 107.125000 1707396893.4598
MEM 107.125000 1707396893.5600
MEM 107.125000 1707396893.6606
MEM 107.125000 1707396893.7610
MEM 107.125000 1707396893.8615
MEM 107.125000 1707396893.9618
MEM 107.125000 1707396894.0623
MEM 107.125000 1707396894.1625
MEM 107.125000 1707396894.2632
MEM 107.125000 1707396894.3633
MEM 107.125000 1707396894.4639
MEM 107.125000 1707396894.5645
MEM 107.125000 1707396894.6648
MEM 107.125000 1707396894.7649
MEM 107.125000 1707396894.8656
MEM 107.125000 1707396894.9662
MEM 107.125000 1707396895.0665
MEM 107.125000 1707396895.1668
MEM 107.125000 1707396895.2676
MEM 107.125000 1707396895.3682
MEM 107.125000 1707396895.4685
MEM 107.125000 1707396895.5691
MEM 107.125000 1707396895.6697
MEM 107.125000 1707396895.7701
MEM 107.125000 1707396895.8705
MEM 107.125000 1707396895.9709
MEM 107.125000 1707396896.0711
MEM 107.125000 1707396896.1716
MEM 107.125000 1707396896.2718
MEM 107.125000 1707396896.3722
MEM 107.125000 1707396896.4723
MEM 107.125000 1707396896.5725
MEM 107.125000 1707396896.6730
MEM 107.125000 1707396896.7733
MEM 107.125000 1707396896.8739
MEM 107.125000 1707396896.9744
MEM 107.125000 1707396897.0752
MEM 107.125000 1707396897.1754
MEM 107.125000 1707396897.2756
MEM 107.125000 1707396897.3760
MEM 107.125000 1707396897.4766
MEM 107.125000 1707396897.5772
MEM 107.125000 1707396897.6777
MEM 107.125000 1707396897.7781
MEM 107.125000 1707396897.8787
MEM 107.125000 1707396897.9793
MEM 107.125000 1707396898.0796
MEM 107.125000 1707396898.1803
MEM 107.125000 1707396898.2807
MEM 107.125000 1707396898.3810
MEM 107.125000 1707396898.4812
MEM 107.125000 1707396898.5819
MEM 107.125000 1707396898.6821
MEM 107.125000 1707396898.7824
MEM 107.125000 1707396898.8829
MEM 107.125000 1707396898.9834
MEM 107.125000 1707396899.0838
MEM 107.125000 1707396899.1843
MEM 107.125000 1707396899.2849
MEM 107.125000 1707396899.3853
MEM 107.125000 1707396899.4860
MEM 107.125000 1707396899.5863
MEM 107.125000 1707396899.6866
MEM 107.125000 1707396899.7870
MEM 107.125000 1707396899.8874
MEM 107.125000 1707396899.9878
MEM 107.125000 1707396900.0883
MEM 107.125000 1707396900.1890
MEM 107.125000 1707396900.2895
MEM 107.125000 1707396900.3898
MEM 107.125000 1707396900.4903
MEM 107.125000 1707396900.5908
MEM 107.125000 1707396900.6913
MEM 107.125000 1707396900.7919
MEM 107.125000 1707396900.8922
MEM 107.125000 1707396900.9926
MEM 107.125000 1707396901.0928
MEM 107.125000 1707396901.1933
MEM 107.125000 1707396901.2936
MEM 107.125000 1707396901.3941
MEM 107.125000 1707396901.4947
MEM 107.125000 1707396901.5952
MEM 107.125000 1707396901.6959
MEM 107.125000 1707396901.7961
MEM 107.125000 1707396901.8965
MEM 107.125000 1707396901.9974
MEM 107.125000 1707396902.0976
MEM 107.125000 1707396902.1978
MEM 107.125000 1707396902.2981
MEM 107.125000 1707396902.3987
MEM 107.234375 1707396902.4993
MEM 107.652344 1707396902.5995
MEM 107.656250 1707396902.7001
MEM 107.656250 1707396902.8006
MEM 107.656250 1707396902.9008
MEM 107.832031 1707396903.0013
MEM 109.683594 1707396903.1015
MEM 109.687500 1707396903.2021
MEM 109.687500 1707396903.3029
MEM 109.687500 1707396903.4034
MEM 109.687500 1707396903.5037
MEM 109.703125 1707396903.6043
MEM 109.703125 1707396903.7046
MEM 109.703125 1707396903.8048
MEM 109.703125 1707396903.9052
MEM 108.726562 1707396904.0059
MEM 108.726562 1707396904.1060
MEM 108.726562 1707396904.2068
MEM 108.726562 1707396904.3072
MEM 108.726562 1707396904.4073
MEM 108.726562 1707396904.5076
MEM 108.726562 1707396904.6078
MEM 108.726562 1707396904.7084
MEM 108.726562 1707396904.8090
MEM 108.726562 1707396904.9096
MEM 108.726562 1707396905.0098
MEM 108.726562 1707396905.1103
MEM 108.726562 1707396905.2106
MEM 108.726562 1707396905.3109
MEM 108.726562 1707396905.4112
MEM 108.726562 1707396905.5114
MEM 108.726562 1707396905.6118
MEM 108.726562 1707396905.7121
MEM 108.726562 1707396905.8125
MEM 108.726562 1707396905.9130
MEM 108.726562 1707396906.0133
MEM 108.726562 1707396906.1135
MEM 108.730469 1707396906.2141
MEM 108.730469 1707396906.3146
MEM 108.730469 1707396906.4151
MEM 108.730469 1707396906.5155
MEM 108.730469 1707396906.6160
MEM 108.730469 1707396906.7162
MEM 108.730469 1707396906.8165
MEM 108.730469 1707396906.9171
MEM 108.730469 1707396907.0174
MEM 108.730469 1707396907.1178
MEM 108.730469 1707396907.2182
MEM 108.730469 1707396907.3185
MEM 108.730469 1707396907.4188
MEM 108.730469 1707396907.5191
MEM 108.730469 1707396907.6197
MEM 108.730469 1707396907.7201
MEM 108.730469 1707396907.8206
MEM 108.730469 1707396907.9212
MEM 108.730469 1707396908.0217
MEM 108.730469 1707396908.1222
MEM 108.730469 1707396908.2226
MEM 108.730469 1707396908.3231
MEM 108.730469 1707396908.4234
MEM 108.730469 1707396908.5237
MEM 108.730469 1707396908.6240
MEM 108.730469 1707396908.7245
MEM 108.730469 1707396908.8251
MEM 108.730469 1707396908.9255
MEM 108.730469 1707396909.0257
MEM 108.730469 1707396909.1259
MEM 108.730469 1707396909.2262
MEM 108.730469 1707396909.3265
MEM 108.730469 1707396909.4267
MEM 108.730469 1707396909.5270
MEM 108.730469 1707396909.6273
MEM 108.730469 1707396909.7279
MEM 108.730469 1707396909.8285
MEM 108.730469 1707396909.9292
MEM 108.730469 1707396910.0297
MEM 108.730469 1707396910.1301
MEM 108.730469 1707396910.2306
MEM 108.730469 1707396910.3311
MEM 108.730469 1707396910.4315
MEM 108.730469 1707396910.5319
MEM 108.730469 1707396910.6326
MEM 108.730469 1707396910.7328
MEM 108.730469 1707396910.8330
MEM 108.730469 1707396910.9334
MEM 108.730469 1707396911.0337
MEM 108.730469 1707396911.1342
MEM 108.730469 1707396911.2347
MEM 108.730469 1707396911.3354
MEM 108.730469 1707396911.4356
MEM 108.730469 1707396911.5361
MEM 108.730469 1707396911.6366
MEM 108.730469 1707396911.7370
MEM 108.730469 1707396911.8375
MEM 108.730469 1707396911.9378
MEM 108.730469 1707396912.0380
MEM 108.730469 1707396912.1386
MEM 108.730469 1707396912.2389
MEM 108.730469 1707396912.3392
MEM 108.730469 1707396912.4394
MEM 108.730469 1707396912.5398
MEM 108.730469 1707396912.6403
MEM 108.730469 1707396912.7407
MEM 108.730469 1707396912.8409
MEM 108.730469 1707396912.9413
MEM 108.730469 1707396913.0415
MEM 108.730469 1707396913.1421
MEM 108.730469 1707396913.2424
MEM 108.730469 1707396913.3432
MEM 108.730469 1707396913.4437
MEM 108.730469 1707396913.5442
MEM 108.730469 1707396913.6448
MEM 108.730469 1707396913.7451
MEM 108.730469 1707396913.8456
MEM 108.730469 1707396913.9462
MEM 108.730469 1707396914.0468
MEM 108.730469 1707396914.1473
MEM 108.730469 1707396914.2478
MEM 108.730469 1707396914.3482
MEM 108.730469 1707396914.4487
MEM 108.730469 1707396914.5489
MEM 108.730469 1707396914.6493
MEM 108.730469 1707396914.7496
MEM 108.730469 1707396914.8502
MEM 108.730469 1707396914.9504
MEM 108.730469 1707396915.0509
MEM 108.730469 1707396915.1511
MEM 108.730469 1707396915.2518
MEM 108.730469 1707396915.3523
MEM 108.730469 1707396915.4527
MEM 108.730469 1707396915.5530
MEM 108.730469 1707396915.6536
MEM 108.730469 1707396915.7539
MEM 108.730469 1707396915.8542
MEM 108.730469 1707396915.9548
MEM 108.730469 1707396916.0551
MEM 108.730469 1707396916.1554
MEM 108.730469 1707396916.2560
MEM 108.730469 1707396916.3564
MEM 108.730469 1707396916.4570
MEM 108.777344 1707396916.5576
MEM 108.835938 1707396916.6582
MEM 108.835938 1707396916.7588
MEM 108.835938 1707396916.8592
MEM 108.835938 1707396916.9599
MEM 108.968750 1707396917.0605
MEM 109.300781 1707396917.1608
MEM 110.824219 1707396917.2611
MEM 110.824219 1707396917.3615
MEM 110.835938 1707396917.4618
MEM 110.835938 1707396917.5621
MEM 110.839844 1707396917.6625
MEM 110.843750 1707396917.7629
MEM 110.843750 1707396917.8634
MEM 110.843750 1707396917.9640
MEM 110.843750 1707396918.0646
MEM 110.843750 1707396918.1650
MEM 110.843750 1707396918.2651
MEM 110.843750 1707396918.3654
MEM 110.843750 1707396918.4659
MEM 110.843750 1707396918.5665
MEM 110.843750 1707396918.6669
MEM 110.843750 1707396918.7673
MEM 110.843750 1707396918.8680
MEM 110.843750 1707396918.9682
MEM 110.843750 1707396919.0690
MEM 110.843750 1707396919.1691
MEM 110.843750 1707396919.2698
MEM 110.843750 1707396919.3702
MEM 110.843750 1707396919.4706
MEM 110.843750 1707396919.5712
MEM 110.843750 1707396919.6719
MEM 110.843750 1707396919.7722
MEM 110.843750 1707396919.8729
MEM 110.843750 1707396919.9733
MEM 110.843750 1707396920.0735
MEM 110.843750 1707396920.1739
MEM 110.843750 1707396920.2744
MEM 110.843750 1707396920.3748
MEM 110.843750 1707396920.4752
MEM 110.843750 1707396920.5758
MEM 110.843750 1707396920.6762
MEM 110.843750 1707396920.7765
MEM 110.843750 1707396920.8768
MEM 110.843750 1707396920.9770
MEM 110.843750 1707396921.0776
MEM 110.843750 1707396921.1782
MEM 110.843750 1707396921.2787
MEM 110.843750 1707396921.3790
MEM 110.843750 1707396921.4792
MEM 110.843750 1707396921.5795
MEM 110.843750 1707396921.6798
MEM 110.843750 1707396921.7800
MEM 110.843750 1707396921.8807
MEM 110.843750 1707396921.9809
MEM 110.843750 1707396922.0815
MEM 110.843750 1707396922.1818
MEM 110.843750 1707396922.2823
MEM 110.843750 1707396922.3827
MEM 110.843750 1707396922.4829
MEM 110.843750 1707396922.5834
MEM 110.843750 1707396922.6839
MEM 110.843750 1707396922.7847
MEM 110.843750 1707396922.8853
MEM 110.843750 1707396922.9859
MEM 110.843750 1707396923.0861
MEM 110.843750 1707396923.1863
MEM 110.843750 1707396923.2870
MEM 110.843750 1707396923.3877
MEM 110.843750 1707396923.4884
MEM 110.843750 1707396923.5889
MEM 110.843750 1707396923.6893
MEM 110.843750 1707396923.7899
MEM 110.843750 1707396923.8906
MEM 110.843750 1707396923.9908
MEM 110.843750 1707396924.0912
MEM 110.843750 1707396924.1916
MEM 110.843750 1707396924.2921
MEM 110.843750 1707396924.3926
MEM 110.843750 1707396924.4930
MEM 110.843750 1707396924.5934
MEM 110.843750 1707396924.6937
MEM 110.843750 1707396924.7941
MEM 110.843750 1707396924.8943
MEM 110.843750 1707396924.9950
MEM 110.843750 1707396925.0953
MEM 110.843750 1707396925.1959
MEM 110.843750 1707396925.2964
MEM 110.843750 1707396925.3969
MEM 110.843750 1707396925.4972
MEM 110.843750 1707396925.5974
MEM 110.843750 1707396925.6980
MEM 110.843750 1707396925.7986
MEM 110.843750 1707396925.8990
MEM 110.843750 1707396925.9992
MEM 110.843750 1707396926.0994
MEM 110.843750 1707396926.1995
MEM 110.843750 1707396926.3000
MEM 110.843750 1707396926.4006
MEM 110.843750 1707396926.5010
MEM 110.843750 1707396926.6013
MEM 110.843750 1707396926.7019
MEM 110.843750 1707396926.8023
MEM 110.843750 1707396926.9026
MEM 110.843750 1707396927.0031
MEM 110.843750 1707396927.1035
MEM 110.843750 1707396927.2040
MEM 110.843750 1707396927.3047
MEM 110.843750 1707396927.4053
MEM 110.843750 1707396927.5056
MEM 110.843750 1707396927.6059
MEM 110.843750 1707396927.7063
MEM 110.843750 1707396927.8066
MEM 110.843750 1707396927.9070
MEM 110.843750 1707396928.0077
MEM 110.843750 1707396928.1087
MEM 110.843750 1707396928.2089
MEM 110.843750 1707396928.3092
MEM 110.843750 1707396928.4099
MEM 110.843750 1707396928.5102
MEM 110.843750 1707396928.6144
MEM 110.843750 1707396928.7153
MEM 110.843750 1707396928.8154
MEM 110.843750 1707396928.9159
MEM 110.843750 1707396929.0163
MEM 110.843750 1707396929.1170
MEM 110.843750 1707396929.2173
MEM 110.843750 1707396929.3179
MEM 110.843750 1707396929.4185
MEM 110.843750 1707396929.5189
MEM 110.843750 1707396929.6200
MEM 110.843750 1707396929.7203
MEM 110.843750 1707396929.8207
MEM 110.843750 1707396929.9211
MEM 110.843750 1707396930.0217
MEM 110.843750 1707396930.1220
MEM 110.843750 1707396930.2221
MEM 110.843750 1707396930.3223
MEM 110.843750 1707396930.4228
MEM 110.843750 1707396930.5233
MEM 110.843750 1707396930.6236
MEM 110.843750 1707396930.7240
MEM 110.843750 1707396930.8246
MEM 110.843750 1707396930.9251
MEM 110.843750 1707396931.0257
MEM 110.843750 1707396931.1261
MEM 110.843750 1707396931.2266
MEM 110.843750 1707396931.3270
MEM 110.843750 1707396931.4274
MEM 110.843750 1707396931.5280
MEM 110.843750 1707396931.6281
MEM 110.843750 1707396931.7285
MEM 110.843750 1707396931.8291
MEM 110.843750 1707396931.9293
MEM 110.843750 1707396932.0295
MEM 110.843750 1707396932.1301
MEM 110.843750 1707396932.2305
MEM 110.843750 1707396932.3308
MEM 110.843750 1707396932.4313
MEM 110.843750 1707396932.5315
MEM 110.843750 1707396932.6318
MEM 110.843750 1707396932.7322
MEM 110.843750 1707396932.8327
MEM 110.843750 1707396932.9332
MEM 110.843750 1707396933.0336
MEM 110.843750 1707396933.1341
MEM 110.843750 1707396933.2344
MEM 110.843750 1707396933.3349
MEM 110.843750 1707396933.4355
MEM 110.843750 1707396933.5361
MEM 110.843750 1707396933.6364
MEM 110.843750 1707396933.7369
MEM 110.843750 1707396933.8372
MEM 110.843750 1707396933.9374
MEM 110.843750 1707396934.0376
MEM 110.843750 1707396934.1379
MEM 110.843750 1707396934.2385
MEM 110.843750 1707396934.3391
MEM 110.843750 1707396934.4395
MEM 110.843750 1707396934.5398
MEM 110.843750 1707396934.6403
MEM 110.843750 1707396934.7406
MEM 110.843750 1707396934.8409
MEM 110.843750 1707396934.9412
MEM 110.843750 1707396935.0415
MEM 110.843750 1707396935.1421
MEM 110.843750 1707396935.2427
MEM 110.843750 1707396935.3431
MEM 110.843750 1707396935.4435
MEM 110.843750 1707396935.5439
MEM 110.847656 1707396935.6441
MEM 110.828125 1707396935.7447
MEM 110.828125 1707396935.8452
MEM 110.828125 1707396935.9456
MEM 110.828125 1707396936.0463
MEM 110.828125 1707396936.1466
MEM 112.210938 1707396936.2470
MEM 112.214844 1707396936.3473
MEM 112.214844 1707396936.4476
MEM 112.242188 1707396936.5479
MEM 112.242188 1707396936.6482
MEM 112.242188 1707396936.7488
MEM 112.273438 1707396936.8494
MEM 112.273438 1707396936.9500
MEM 112.273438 1707396937.0503
MEM 112.273438 1707396937.1507
MEM 112.273438 1707396937.2512
MEM 112.273438 1707396937.3517
MEM 112.273438 1707396937.4520
MEM 112.273438 1707396937.5521
MEM 112.273438 1707396937.6526
MEM 112.273438 1707396937.7529
MEM 112.273438 1707396937.8531
MEM 112.273438 1707396937.9537
MEM 112.273438 1707396938.0541
MEM 112.273438 1707396938.1543
MEM 112.273438 1707396938.2545
MEM 112.273438 1707396938.3551
MEM 112.273438 1707396938.4555
MEM 112.273438 1707396938.5558
MEM 112.273438 1707396938.6562
MEM 112.273438 1707396938.7568
MEM 112.273438 1707396938.8574
MEM 112.273438 1707396938.9579
MEM 112.273438 1707396939.0581
MEM 112.273438 1707396939.1583
MEM 112.273438 1707396939.2589
MEM 112.273438 1707396939.3594
MEM 112.273438 1707396939.4599
MEM 112.273438 1707396939.5604
MEM 112.273438 1707396939.6608
MEM 112.273438 1707396939.7614
MEM 112.273438 1707396939.8619
MEM 112.273438 1707396939.9621
MEM 112.273438 1707396940.0624
MEM 112.273438 1707396940.1629
MEM 112.273438 1707396940.2635
MEM 112.273438 1707396940.3641
MEM 112.273438 1707396940.4647
MEM 112.273438 1707396940.5654
MEM 112.273438 1707396940.6657
MEM 112.273438 1707396940.7662
MEM 112.273438 1707396940.8669
MEM 112.273438 1707396940.9670
MEM 112.273438 1707396941.0676
MEM 112.273438 1707396941.1681
MEM 112.273438 1707396941.2688
MEM 112.273438 1707396941.3694
MEM 112.273438 1707396941.4700
MEM 112.273438 1707396941.5705
MEM 112.273438 1707396941.6711
MEM 112.273438 1707396941.7717
MEM 112.273438 1707396941.8722
MEM 112.273438 1707396941.9726
MEM 112.273438 1707396942.0731
MEM 112.273438 1707396942.1732
MEM 112.273438 1707396942.2735
MEM 112.273438 1707396942.3741
MEM 112.273438 1707396942.4746
MEM 112.273438 1707396942.5750
MEM 112.273438 1707396942.6755
MEM 112.273438 1707396942.7756
MEM 112.273438 1707396942.8762
MEM 112.273438 1707396942.9768
MEM 112.273438 1707396943.0769
MEM 112.273438 1707396943.1773
MEM 112.273438 1707396943.2779
MEM 112.273438 1707396943.3783
MEM 112.273438 1707396943.4785
MEM 112.273438 1707396943.5790
MEM 112.273438 1707396943.6796
MEM 112.273438 1707396943.7977
MEM 112.273438 1707396943.8987
MEM 112.273438 1707396943.9993
MEM 112.273438 1707396944.0997
MEM 112.273438 1707396944.2001
MEM 112.273438 1707396944.3007
MEM 112.273438 1707396944.4013
MEM 112.273438 1707396944.5018
MEM 112.273438 1707396944.6023
MEM 112.273438 1707396944.7029
MEM 112.273438 1707396944.8035
MEM 112.273438 1707396944.9040
MEM 112.273438 1707396945.0045
MEM 112.273438 1707396945.1052
MEM 112.273438 1707396945.2053
MEM 112.273438 1707396945.3059
MEM 112.242188 1707396945.4065
MEM 112.242188 1707396945.5071
MEM 112.242188 1707396945.6076
MEM 112.242188 1707396945.7081
MEM 112.242188 1707396945.8087
MEM 112.242188 1707396945.9092
MEM 112.242188 1707396946.0097
MEM 112.242188 1707396946.1102
MEM 112.242188 1707396946.2108
MEM 112.242188 1707396946.3113
MEM 112.242188 1707396946.4118
MEM 112.242188 1707396946.5125
MEM 112.242188 1707396946.6127
MEM 112.242188 1707396946.7132
MEM 112.242188 1707396946.8138
MEM 112.242188 1707396946.9150
MEM 112.242188 1707396947.0153
MEM 112.242188 1707396947.1156
MEM 112.242188 1707396947.2163
MEM 112.242188 1707396947.3169
MEM 112.242188 1707396947.4173
MEM 112.242188 1707396947.5178
MEM 112.242188 1707396947.6183
MEM 112.242188 1707396947.7188
MEM 112.242188 1707396947.8194
MEM 112.242188 1707396947.9199
MEM 112.242188 1707396948.0204
MEM 112.242188 1707396948.1209
MEM 112.242188 1707396948.2214
MEM 112.242188 1707396948.3220
MEM 112.242188 1707396948.4225
MEM 112.242188 1707396948.5231
MEM 112.242188 1707396948.6237
MEM 112.242188 1707396948.7243
MEM 112.242188 1707396948.8244
MEM 112.242188 1707396948.9457
MEM 112.242188 1707396949.0467
MEM 112.242188 1707396949.1471
MEM 112.242188 1707396949.2476
MEM 112.242188 1707396949.3482
MEM 112.242188 1707396949.4484
MEM 112.242188 1707396949.5490
MEM 112.242188 1707396949.6493
MEM 112.242188 1707396949.7496
MEM 112.242188 1707396949.8507
MEM 112.242188 1707396949.9513
MEM 112.242188 1707396950.0519
MEM 112.242188 1707396950.1525
MEM 112.242188 1707396950.2527
MEM 112.242188 1707396950.3532
MEM 112.242188 1707396950.4538
MEM 112.242188 1707396950.5544
MEM 112.242188 1707396950.6549
MEM 112.242188 1707396950.7555
MEM 112.242188 1707396950.8561
MEM 112.242188 1707396950.9566
MEM 112.242188 1707396951.0571
MEM 112.242188 1707396951.1573
MEM 112.242188 1707396951.2578
MEM 112.242188 1707396951.3585
MEM 112.242188 1707396951.4589
MEM 112.242188 1707396951.5596
MEM 112.242188 1707396951.6597
MEM 112.242188 1707396951.7601
MEM 112.242188 1707396951.8603
MEM 112.242188 1707396951.9605
MEM 112.242188 1707396952.0612
MEM 112.242188 1707396952.1617
MEM 112.242188 1707396952.2623
MEM 112.242188 1707396952.3628
MEM 112.242188 1707396952.4630
MEM 112.242188 1707396952.5634
MEM 112.242188 1707396952.6640
MEM 112.242188 1707396952.7647
MEM 112.242188 1707396952.8653
MEM 112.242188 1707396952.9659
MEM 112.242188 1707396953.0795
MEM 112.242188 1707396953.1806
MEM 112.242188 1707396953.2812
MEM 112.242188 1707396953.3813
MEM 112.242188 1707396953.4819
MEM 112.242188 1707396953.5824
MEM 112.242188 1707396953.6830
MEM 112.242188 1707396953.7836
MEM 112.242188 1707396953.8842
MEM 112.242188 1707396953.9846
MEM 112.242188 1707396954.0853
MEM 112.242188 1707396954.1856
MEM 112.242188 1707396954.2861
MEM 112.242188 1707396954.3863
MEM 112.242188 1707396954.4865
MEM 112.242188 1707396954.5868
MEM 112.242188 1707396954.6874
MEM 112.257812 1707396954.7880
MEM 112.257812 1707396954.8885
MEM 112.257812 1707396954.9891
MEM 112.257812 1707396955.0897
MEM 112.257812 1707396955.1903
MEM 112.269531 1707396955.2909
MEM 113.851562 1707396955.3915
MEM 113.851562 1707396955.4919
MEM 113.851562 1707396955.5923
MEM 113.851562 1707396955.6928
MEM 113.851562 1707396955.7933
MEM 113.851562 1707396955.8939
MEM 113.851562 1707396955.9945
MEM 113.851562 1707396956.0950
MEM 113.851562 1707396956.1957
MEM 113.851562 1707396956.2962
MEM 113.851562 1707396956.3968
MEM 113.851562 1707396956.4973
MEM 113.851562 1707396956.5978
MEM 113.851562 1707396956.6984
MEM 113.851562 1707396956.7989
MEM 113.851562 1707396956.8995
MEM 113.851562 1707396957.0000
MEM 113.851562 1707396957.1005
MEM 113.851562 1707396957.2010
MEM 113.851562 1707396957.3016
MEM 113.851562 1707396957.4022
MEM 113.851562 1707396957.5026
MEM 113.851562 1707396957.6030
MEM 113.851562 1707396957.7033
